location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.08,Âµg/mÂ³,2025-12-02T11:05:00Z,2025-12-02T18:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,6.95,Âµg/mÂ³,2025-12-02T11:10:00Z,2025-12-02T18:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,17.62,Âµg/mÂ³,2025-12-02T11:15:00Z,2025-12-02T18:15:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.27,Âµg/mÂ³,2025-12-02T11:25:00Z,2025-12-02T18:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.45,Âµg/mÂ³,2025-12-02T11:30:00Z,2025-12-02T18:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.59,Âµg/mÂ³,2025-12-02T11:35:00Z,2025-12-02T18:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.17,Âµg/mÂ³,2025-12-02T11:40:00Z,2025-12-02T18:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.65,Âµg/mÂ³,2025-12-02T11:45:00Z,2025-12-02T18:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.36,Âµg/mÂ³,2025-12-02T11:50:00Z,2025-12-02T18:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,14.15,Âµg/mÂ³,2025-12-02T11:55:00Z,2025-12-02T18:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,15.35,Âµg/mÂ³,2025-12-02T12:10:00Z,2025-12-02T19:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,20.77,Âµg/mÂ³,2025-12-02T12:25:00Z,2025-12-02T19:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8,Âµg/mÂ³,2025-12-02T12:30:00Z,2025-12-02T19:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,23.97,Âµg/mÂ³,2025-12-02T12:40:00Z,2025-12-02T19:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,17.08,Âµg/mÂ³,2025-12-02T12:45:00Z,2025-12-02T19:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,24.62,Âµg/mÂ³,2025-12-02T13:00:00Z,2025-12-02T20:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,12.6,Âµg/mÂ³,2025-12-02T13:05:00Z,2025-12-02T20:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.62,Âµg/mÂ³,2025-12-02T13:25:00Z,2025-12-02T20:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,1.25,Âµg/mÂ³,2025-12-02T13:35:00Z,2025-12-02T20:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.16,Âµg/mÂ³,2025-12-02T13:45:00Z,2025-12-02T20:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,17.41,Âµg/mÂ³,2025-12-02T13:55:00Z,2025-12-02T20:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,14.22,Âµg/mÂ³,2025-12-02T14:00:00Z,2025-12-02T21:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.3,Âµg/mÂ³,2025-12-02T14:30:00Z,2025-12-02T21:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.74,Âµg/mÂ³,2025-12-02T14:35:00Z,2025-12-02T21:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.62,Âµg/mÂ³,2025-12-02T14:40:00Z,2025-12-02T21:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.25,Âµg/mÂ³,2025-12-02T14:45:00Z,2025-12-02T21:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.54,Âµg/mÂ³,2025-12-02T14:50:00Z,2025-12-02T21:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.3,Âµg/mÂ³,2025-12-02T14:55:00Z,2025-12-02T21:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,6.4,Âµg/mÂ³,2025-12-02T15:00:00Z,2025-12-02T22:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.87,Âµg/mÂ³,2025-12-02T15:05:00Z,2025-12-02T22:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,14.25,Âµg/mÂ³,2025-12-02T15:10:00Z,2025-12-02T22:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.56,Âµg/mÂ³,2025-12-02T15:20:00Z,2025-12-02T22:20:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.2,Âµg/mÂ³,2025-12-02T15:35:00Z,2025-12-02T22:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.73,Âµg/mÂ³,2025-12-02T15:40:00Z,2025-12-02T22:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.42,Âµg/mÂ³,2025-12-02T15:45:00Z,2025-12-02T22:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.79,Âµg/mÂ³,2025-12-02T15:50:00Z,2025-12-02T22:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,12.41,Âµg/mÂ³,2025-12-02T15:55:00Z,2025-12-02T22:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,1.6,Âµg/mÂ³,2025-12-02T16:00:00Z,2025-12-02T23:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.13,Âµg/mÂ³,2025-12-02T16:05:00Z,2025-12-02T23:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.84,Âµg/mÂ³,2025-12-02T16:10:00Z,2025-12-02T23:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,6.94,Âµg/mÂ³,2025-12-02T16:15:00Z,2025-12-02T23:15:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.26,Âµg/mÂ³,2025-12-02T16:20:00Z,2025-12-02T23:20:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,2.3,Âµg/mÂ³,2025-12-02T16:30:00Z,2025-12-02T23:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.34,Âµg/mÂ³,2025-12-02T16:35:00Z,2025-12-02T23:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.15,Âµg/mÂ³,2025-12-02T16:40:00Z,2025-12-02T23:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,28.79,Âµg/mÂ³,2025-12-02T16:50:00Z,2025-12-02T23:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.86,Âµg/mÂ³,2025-12-02T17:00:00Z,2025-12-03T00:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.28,Âµg/mÂ³,2025-12-02T17:10:00Z,2025-12-03T00:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,15.75,Âµg/mÂ³,2025-12-02T17:15:00Z,2025-12-03T00:15:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,13.97,Âµg/mÂ³,2025-12-02T17:20:00Z,2025-12-03T00:20:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.5,Âµg/mÂ³,2025-12-02T17:25:00Z,2025-12-03T00:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.91,Âµg/mÂ³,2025-12-02T17:40:00Z,2025-12-03T00:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,6.31,Âµg/mÂ³,2025-12-02T17:45:00Z,2025-12-03T00:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.59,Âµg/mÂ³,2025-12-02T17:50:00Z,2025-12-03T00:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,6.35,Âµg/mÂ³,2025-12-02T17:55:00Z,2025-12-03T00:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,9.57,Âµg/mÂ³,2025-12-02T18:05:00Z,2025-12-03T01:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,26.16,Âµg/mÂ³,2025-12-02T18:10:00Z,2025-12-03T01:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,2.95,Âµg/mÂ³,2025-12-02T18:25:00Z,2025-12-03T01:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.11,Âµg/mÂ³,2025-12-02T18:30:00Z,2025-12-03T01:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,19.96,Âµg/mÂ³,2025-12-02T18:35:00Z,2025-12-03T01:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,17.24,Âµg/mÂ³,2025-12-02T18:45:00Z,2025-12-03T01:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,17.59,Âµg/mÂ³,2025-12-02T18:50:00Z,2025-12-03T01:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.92,Âµg/mÂ³,2025-12-02T19:00:00Z,2025-12-03T02:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,20.91,Âµg/mÂ³,2025-12-02T19:05:00Z,2025-12-03T02:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.55,Âµg/mÂ³,2025-12-02T19:10:00Z,2025-12-03T02:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.72,Âµg/mÂ³,2025-12-02T19:25:00Z,2025-12-03T02:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,14.23,Âµg/mÂ³,2025-12-02T19:35:00Z,2025-12-03T02:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,21.04,Âµg/mÂ³,2025-12-02T19:40:00Z,2025-12-03T02:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.93,Âµg/mÂ³,2025-12-02T19:50:00Z,2025-12-03T02:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,20.34,Âµg/mÂ³,2025-12-02T20:00:00Z,2025-12-03T03:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,16.76,Âµg/mÂ³,2025-12-02T20:05:00Z,2025-12-03T03:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,3.51,Âµg/mÂ³,2025-12-02T20:25:00Z,2025-12-03T03:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.78,Âµg/mÂ³,2025-12-02T20:30:00Z,2025-12-03T03:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.15,Âµg/mÂ³,2025-12-02T20:35:00Z,2025-12-03T03:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,4.94,Âµg/mÂ³,2025-12-02T20:40:00Z,2025-12-03T03:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.69,Âµg/mÂ³,2025-12-02T20:45:00Z,2025-12-03T03:45:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.79,Âµg/mÂ³,2025-12-02T20:50:00Z,2025-12-03T03:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.64,Âµg/mÂ³,2025-12-02T20:55:00Z,2025-12-03T03:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.41,Âµg/mÂ³,2025-12-02T21:00:00Z,2025-12-03T04:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,10.69,Âµg/mÂ³,2025-12-02T21:05:00Z,2025-12-03T04:05:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,9.31,Âµg/mÂ³,2025-12-02T21:10:00Z,2025-12-03T04:10:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.66,Âµg/mÂ³,2025-12-02T21:15:00Z,2025-12-03T04:15:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.27,Âµg/mÂ³,2025-12-02T21:20:00Z,2025-12-03T04:20:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.95,Âµg/mÂ³,2025-12-02T21:25:00Z,2025-12-03T04:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.78,Âµg/mÂ³,2025-12-02T21:30:00Z,2025-12-03T04:30:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.81,Âµg/mÂ³,2025-12-02T21:35:00Z,2025-12-03T04:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,7.27,Âµg/mÂ³,2025-12-02T21:40:00Z,2025-12-03T04:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.23,Âµg/mÂ³,2025-12-02T21:50:00Z,2025-12-03T04:50:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.35,Âµg/mÂ³,2025-12-02T21:55:00Z,2025-12-03T04:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.7,Âµg/mÂ³,2025-12-02T22:00:00Z,2025-12-03T05:00:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,2.3,Âµg/mÂ³,2025-12-02T22:15:00Z,2025-12-03T05:15:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,5.71,Âµg/mÂ³,2025-12-02T22:20:00Z,2025-12-03T05:20:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,2.68,Âµg/mÂ³,2025-12-02T22:25:00Z,2025-12-03T05:25:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,37.29,Âµg/mÂ³,2025-12-02T22:35:00Z,2025-12-03T05:35:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,8.23,Âµg/mÂ³,2025-12-02T22:40:00Z,2025-12-03T05:40:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
4946812,"Công viên h? ?i?u hòa Nhân Chính, Khu?t Duy Ti?n",o3,1.43,Âµg/mÂ³,2025-12-02T22:55:00Z,2025-12-03T05:55:00+07:00,Asia/Bangkok,21.0031,105.7947,,,,Unknown Governmental Organization,Hanoi Air Quality Monitoring Network
